id,sentence,aspect,aspect_token,label,label_text,input_text,label_id
213,"tư vấn kích cỡ không vừa , mãi không cho đổi kích cỡ . rất chán",kich_co,kích cỡ không vừa ,0,negative,"tư vấn kích cỡ không vừa , mãi không cho đổi kích cỡ . rất chán [SEP] size kích cỡ rộng chật ngắn dài",0
561,quần vải rất đẹp kiểu bagy nên ống quần rộng. ông quần ôm xí nhìn đẹp hơn nhỉ. 175 65kg. người yêu mình mặc kích cỡ 30 vừa in,kieu_dang,kiểu bagy nên ống quần rộng. ông quần ôm xí nhìn đẹp hơn nhỉ,1,neutral,quần vải rất đẹp kiểu bagy nên ống quần rộng. ông quần ôm xí nhìn đẹp hơn nhỉ. 175 65kg. người yêu mình mặc kích cỡ 30 vừa in [SEP] kiểu dáng form thiết kế mẫu,1
553,giao hàng nhanh đóng gói hàng cẩn thận chỉ tiếc là túi quần bị lủng cửa hàng nên lưu ý,giao_hang,giao hàng nhanh,2,positive,giao hàng nhanh đóng gói hàng cẩn thận chỉ tiếc là túi quần bị lủng cửa hàng nên lưu ý [SEP] ship giao hàng vận chuyển giao lâu,2
635,chất liệu quần ổn nma khi mình nhận hàng có một vết cắt như ảnh,dong_goi,khi mình nhận hàng có một vết cắt ,0,negative,chất liệu quần ổn nma khi mình nhận hàng có một vết cắt như ảnh [SEP] đóng gói bao bì đóng hộp,0
639,"chất liệu vải tốt, mềm mịn, có độ co giãn tốt, không có dấu hiệu bung chỉ, lưng quần cứng cáp chuẩn, phần túi được may bằng lời vải lụa khá cao cấp so với các loại quần bán ngoài chợ, đường chỉ được may bích lại rất cẩn thận, theo cảm nhận of me thì túi chỉ vừa chuẩn chứ không rất rộng, nói chung là sp rất hợp với giá tiền, theo mik thì 9 10. chúc cửa hàng thành công và bán đắt hơn",chat_lieu,"chất liệu vải tốt, mềm mịn, có độ co giãn tốt,  phần túi được may bằng lời vải lụa khá cao cấp so với các loại quần bán ngoài chợ",2,positive,"chất liệu vải tốt, mềm mịn, có độ co giãn tốt, không có dấu hiệu bung chỉ, lưng quần cứng cáp chuẩn, phần túi được may bằng lời vải lụa khá cao cấp so với các loại quần bán ngoài chợ, đường chỉ được may bích lại rất cẩn thận, theo cảm nhận of me thì túi chỉ vừa chuẩn chứ không rất rộng, nói chung là sp rất hợp với giá tiền, theo mik thì 9 10. chúc cửa hàng thành công và bán đắt hơn [SEP] vải chất liệu vải thun cotton jean kaki",2
110,không hiểu bị sao mà lấy hàng về quần lại bị mốc ạ. chất vải thì được mà bị mốc rất trời,chat_lieu, chất vải thì được,1,neutral,không hiểu bị sao mà lấy hàng về quần lại bị mốc ạ. chất vải thì được mà bị mốc rất trời [SEP] vải chất liệu vải thun cotton jean kaki,1
289,"hàng chất lượng, sản phẩm tốt. giao hàng nhanh sản phẩm chất lượng sẽ ủng hộ cửa hàng vào lần sau. mong cửa hàng phát triểnva thành công trong tương lai nha",chat_luong,"hàng chất lượng, sản phẩm tốt.",2,positive,"hàng chất lượng, sản phẩm tốt. giao hàng nhanh sản phẩm chất lượng sẽ ủng hộ cửa hàng vào lần sau. mong cửa hàng phát triểnva thành công trong tương lai nha [SEP] chất lượng tốt xấu thất vọng hài lòng",2
564,chất liệu vải khá tốt giao hàng nhanh cửa hàng nhiệt tình cảm thấy phù hợp với giá tiền..,gia_ca,cảm thấy phù hợp với giá tiền..,1,neutral,chất liệu vải khá tốt giao hàng nhanh cửa hàng nhiệt tình cảm thấy phù hợp với giá tiền.. [SEP] giá giá tiền mắc rẻ,1
516,"quần áo đẹp y hệt trên hình, chất vải thì dày dặn, cửa hàng có giao hàng hoả tốc tiện dã man, tư vấn nhiệt tình, sẽ mua ủng hộ nhiều hơn rất đáng tiền",chat_luong,quần áo đẹp y hệt trên hình,2,positive,"quần áo đẹp y hệt trên hình, chất vải thì dày dặn, cửa hàng có giao hàng hoả tốc tiện dã man, tư vấn nhiệt tình, sẽ mua ủng hộ nhiều hơn rất đáng tiền [SEP] chất lượng tốt xấu thất vọng hài lòng",2
617,"áo mềm đẹp vải tốt, mỏng, nói chung vừa giá tiền, đánh giá 3 sao vì đặt hàng trong kho có nhiều mà lúc giao bảo hết hàng, chửi nhau qua lại",gia_ca, vừa giá tiề,1,neutral,"áo mềm đẹp vải tốt, mỏng, nói chung vừa giá tiền, đánh giá 3 sao vì đặt hàng trong kho có nhiều mà lúc giao bảo hết hàng, chửi nhau qua lại [SEP] giá giá tiền mắc rẻ",1
255,sai toàn bộ thông số quần seri 28 eo 75 mà lên tận 80 dài quần 91 mà lên tận 93.5 lại còn bẩn mex xấu,kich_co,sai toàn bộ thông số quần seri 28 eo 75 mà lên tận 80 dài quần 91 mà lên tận 93.5,0,negative,sai toàn bộ thông số quần seri 28 eo 75 mà lên tận 80 dài quần 91 mà lên tận 93.5 lại còn bẩn mex xấu [SEP] size kích cỡ rộng chật ngắn dài,0
663,vải và kiểu dáng khá dày và đứng nhưng phần thắt lưng làm bị lỗi nút khi cài vào bị đùn và thắt lưng may không khéo lắm,kieu_dang,vải và kiểu dáng khá dày và đứng,2,positive,vải và kiểu dáng khá dày và đứng nhưng phần thắt lưng làm bị lỗi nút khi cài vào bị đùn và thắt lưng may không khéo lắm [SEP] kiểu dáng form thiết kế mẫu,2
267,mua 2 quần 1 kích cỡ nhưng sản phẩm lại không cùng kích cỡ,kich_co,mua 2 quần 1 kích cỡ nhưng sản phẩm lại không cùng kích cỡ,0,negative,mua 2 quần 1 kích cỡ nhưng sản phẩm lại không cùng kích cỡ [SEP] size kích cỡ rộng chật ngắn dài,0
356,"đổi kích cỡ rất là phiền phức mình đổi kích cỡ 29 cửa hàng gửi 28, với kêu chờ habgf 7 ngày không thấy phải nt cửa hàng thì cửa hàng mới nhớ mà gửi hàng mà gửi lộn kích cỡ rất chán giờ kêu đổi lại không biết nào mới được nhận haizzzzzz",doi_tra,đổi kích cỡ rất là phiền phức ,0,negative,"đổi kích cỡ rất là phiền phức mình đổi kích cỡ 29 cửa hàng gửi 28, với kêu chờ habgf 7 ngày không thấy phải nt cửa hàng thì cửa hàng mới nhớ mà gửi hàng mà gửi lộn kích cỡ rất chán giờ kêu đổi lại không biết nào mới được nhận haizzzzzz [SEP] đổi trả hoàn tiền bảo hành",0
96,"chất liệu mỏng nhũn hư fom, túi quần trước chật, túi quần sau không có cúc gài giao hàng chậm",chat_lieu,chất liệu mỏng nhũn ,0,negative,"chất liệu mỏng nhũn hư fom, túi quần trước chật, túi quần sau không có cúc gài giao hàng chậm [SEP] vải chất liệu vải thun cotton jean kaki",0
204,"quần kiểu dáng xấu mặc nóng, mua 2 cái cùng 1 kích cỡ nhưng cái rộng cái chật. không đáng để mua",kieu_dang,quần kiểu dáng xấu,0,negative,"quần kiểu dáng xấu mặc nóng, mua 2 cái cùng 1 kích cỡ nhưng cái rộng cái chật. không đáng để mua [SEP] kiểu dáng form thiết kế mẫu",0
72,hàng tạm ổn. phù hợp với gia tiền.,gia_ca,phù hợp với gia tiền.,1,neutral,hàng tạm ổn. phù hợp với gia tiền. [SEP] giá giá tiền mắc rẻ,1
626,"giao đúng kích cỡ đúng màu. nhưng may hơi ẩu xíu, về, lỗi đường may....",gia_cong,"may hơi ẩu xíu, về, lỗi đường may....",0,negative,"giao đúng kích cỡ đúng màu. nhưng may hơi ẩu xíu, về, lỗi đường may.... [SEP] đường may gia công chỉ may",0
402,quần mặc nhìn xuyên thấu luôn ai muốn mua màu trắng thì không nên nha,chat_lieu,quần mặc nhìn xuyên thấu luôn,0,negative,quần mặc nhìn xuyên thấu luôn ai muốn mua màu trắng thì không nên nha [SEP] vải chất liệu vải thun cotton jean kaki,0
407,"chất liệu ổn, vải cũng không đẹp lắm, đường may còn nhiều chỉ thừa",chat_lieu,chất liệu ổn,1,neutral,"chất liệu ổn, vải cũng không đẹp lắm, đường may còn nhiều chỉ thừa [SEP] vải chất liệu vải thun cotton jean kaki",1
682,"quần khá mỏng, đường may sơ sài, còn thua cả quần chợ 140k nữa, với mức giá này không hợp lý lắm, bù lại thái độ phục vụ của cửa hàng tốt nên cộng thêm 2",gia_cong,đường may sơ sài,0,negative,"quần khá mỏng, đường may sơ sài, còn thua cả quần chợ 140k nữa, với mức giá này không hợp lý lắm, bù lại thái độ phục vụ của cửa hàng tốt nên cộng thêm 2 [SEP] đường may gia công chỉ may",0
201,ổn nhưng tự ý cắt khuy cài của khách hàng,chat_luong,ổn ,1,neutral,ổn nhưng tự ý cắt khuy cài của khách hàng [SEP] chất lượng tốt xấu thất vọng hài lòng,1
701,"quần, áo đẹp xuất sắc luôn nha, vải mịn, dày, kiểu dáng đẹp lắm luôn. mình mua nguyên set này của cửa hàng luôn.. sẽ tiếp tục ủng hộ cửa hàng",chat_luong,"quần, áo đẹp xuất sắc luôn nha,",2,positive,"quần, áo đẹp xuất sắc luôn nha, vải mịn, dày, kiểu dáng đẹp lắm luôn. mình mua nguyên set này của cửa hàng luôn.. sẽ tiếp tục ủng hộ cửa hàng [SEP] chất lượng tốt xấu thất vọng hài lòng",2
313,"r thừa khá nhiều, gia công kém, bảng kích cỡ không chuẩn và hơn nữa là chất khá đểu. cửa hàng không sup",chat_lieu, chất khá đểu,0,negative,"r thừa khá nhiều, gia công kém, bảng kích cỡ không chuẩn và hơn nữa là chất khá đểu. cửa hàng không sup [SEP] vải chất liệu vải thun cotton jean kaki",0
151,chất quần đợt này không dày với mịn như đợt truớc mình mua. giao nhanh. đóng gói tốt so với tầm giá thì cửa hàng này vẫn rất tốt,dong_goi,đóng gói tốt,2,positive,chất quần đợt này không dày với mịn như đợt truớc mình mua. giao nhanh. đóng gói tốt so với tầm giá thì cửa hàng này vẫn rất tốt [SEP] đóng gói bao bì đóng hộp,2
5,tôi mua 2 loại rồi . trên cửa hàng nay giá tiền khác nhau mà sân phẩm là giống nhau. với màu này không phải là màu kem . hình như là màu ghi thôi,mau_sac,màu này không phải là màu kem,0,negative,tôi mua 2 loại rồi . trên cửa hàng nay giá tiền khác nhau mà sân phẩm là giống nhau. với màu này không phải là màu kem . hình như là màu ghi thôi [SEP] màu màu sắc đậm nhạt,0
373,"vải ổn nhưng màu khác so với ảnh , không đúng kích cỡ cửa hàng để",kich_co,không đúng kích cỡ,0,negative,"vải ổn nhưng màu khác so với ảnh , không đúng kích cỡ cửa hàng để [SEP] size kích cỡ rộng chật ngắn dài",0
142,"chất lượng tạm ổn, có điều mua hôm nay giá 220k đến khi nhận hàng thì cửa hàng giảm còn 179k, hơi cay kiểu bán hàng này",chat_luong,chất lượng tạm ổn,1,neutral,"chất lượng tạm ổn, có điều mua hôm nay giá 220k đến khi nhận hàng thì cửa hàng giảm còn 179k, hơi cay kiểu bán hàng này [SEP] chất lượng tốt xấu thất vọng hài lòng",1
673,"rất ưng nhé cửa hàng chỉ hơn 100k từ đường kim mũi chỉ, chất vải dày dặn. yên tâm hơn nữa với mác cùng với thư cảm ơn của cửa hàng sẽ ủng hộ thêm",gia_cong," từ đường kim mũi chỉ, chất vải dày dặn",2,positive,"rất ưng nhé cửa hàng chỉ hơn 100k từ đường kim mũi chỉ, chất vải dày dặn. yên tâm hơn nữa với mác cùng với thư cảm ơn của cửa hàng sẽ ủng hộ thêm [SEP] đường may gia công chỉ may",2
473,"lúc đầu mở ra không để ý kỹ, sau khi dùng 1 lần thì thấy đáy quần bị thủng 1 lỗ nhỏ thủng không phải rách đáy . tuy là vải quần rất đẹp",do_ben, dùng 1 lần thì thấy đáy quần bị thủng 1 lỗ nhỏ thủng không phải rách đáy,0,negative,"lúc đầu mở ra không để ý kỹ, sau khi dùng 1 lần thì thấy đáy quần bị thủng 1 lỗ nhỏ thủng không phải rách đáy . tuy là vải quần rất đẹp [SEP] độ bền bền rách bung hỏng",0
689,"quần hơi mỏng vải đẹp còn chỉ thừa rất rộng so với kích cỡ , nên đặt nhỏ lại 2 kích cỡ so với bảng kích cỡ nhé rộng eo bị dài đành đưa người khác mang",kich_co, rất rộng so với kích cỡ,0,negative,"quần hơi mỏng vải đẹp còn chỉ thừa rất rộng so với kích cỡ , nên đặt nhỏ lại 2 kích cỡ so với bảng kích cỡ nhé rộng eo bị dài đành đưa người khác mang [SEP] size kích cỡ rộng chật ngắn dài",0
616,"sp vải cũng tốt rẻ trong tầm giá, có cái không thích là tl tin nhắn hơi chậm. khi đặt hàng bên cửa hàng tư vấn kích cỡ 31 mình sợ không vừa đặt 32 luôn nhưng về mặc vẫn không vừa, cửa hàng vẫn cho đổi trả nhưng phải chịu giao hàng 2 chìu mặc dù cửa hàng đã tư vấn kích cỡ cho mình",chat_lieu,sp vải cũng tốt,1,neutral,"sp vải cũng tốt rẻ trong tầm giá, có cái không thích là tl tin nhắn hơi chậm. khi đặt hàng bên cửa hàng tư vấn kích cỡ 31 mình sợ không vừa đặt 32 luôn nhưng về mặc vẫn không vừa, cửa hàng vẫn cho đổi trả nhưng phải chịu giao hàng 2 chìu mặc dù cửa hàng đã tư vấn kích cỡ cho mình [SEP] vải chất liệu vải thun cotton jean kaki",1
340,mua nên cân nhắc giá rẻ nên chất lượng kém á không ngon đâu giá tầm 140k là đúng giá không rẻ đâu,chat_luong,chất lượng kém,0,negative,mua nên cân nhắc giá rẻ nên chất lượng kém á không ngon đâu giá tầm 140k là đúng giá không rẻ đâu [SEP] chất lượng tốt xấu thất vọng hài lòng,0
669,"giao hàng nhanh. cửa hàng giao đúng số lượng, đúng mẫu. quần siêu đẹp chất vải dày dặn, mềm mại. kiểu dáng quần đẹp đường may chắc chắn. không khác gì so với hàng đặt may. được tặng kèm 1 áo giữ nhiệt hàng tặng kèm nhưng chất lượng cũng siêu ưng, chất vải dày dặn ạ ❤️🥰😘😘❤️",gia_cong,đường may chắc chắn.,2,positive,"giao hàng nhanh. cửa hàng giao đúng số lượng, đúng mẫu. quần siêu đẹp chất vải dày dặn, mềm mại. kiểu dáng quần đẹp đường may chắc chắn. không khác gì so với hàng đặt may. được tặng kèm 1 áo giữ nhiệt hàng tặng kèm nhưng chất lượng cũng siêu ưng, chất vải dày dặn ạ ❤️🥰😘😘❤️ [SEP] đường may gia công chỉ may",2
598,hàng đẹp giao hàng nhanh chóng chất vài hợp lý với giá tiền đẹp mát mọi người nên mua nhé,chat_luong,hàng đẹp,2,positive,hàng đẹp giao hàng nhanh chóng chất vài hợp lý với giá tiền đẹp mát mọi người nên mua nhé [SEP] chất lượng tốt xấu thất vọng hài lòng,2
229,"cửa hàng gửi đơn quần thì nhanh, sp đẹp hợp với giá tiền cũng đặt 1 đơn áo của cửa hàng mà hơn chục ngày rồi trên hệ thống vẫn báo lấy hàng không thành công 🤔 đơn quần mình đặt sau đơn áo nhé",giao_hang, đơn áo của cửa hàng mà hơn chục ngày rồi trên hệ thống vẫn báo lấy hàng không thành công ,0,negative,"cửa hàng gửi đơn quần thì nhanh, sp đẹp hợp với giá tiền cũng đặt 1 đơn áo của cửa hàng mà hơn chục ngày rồi trên hệ thống vẫn báo lấy hàng không thành công 🤔 đơn quần mình đặt sau đơn áo nhé [SEP] ship giao hàng vận chuyển giao lâu",0
349,mới mở hàng đã sút chỉ ở ống quần. sản phẩm đẹp dày dặn nhưng mới mua về đã bị sút chỉ.,gia_cong,sút chỉ ở ống quần.,0,negative,mới mở hàng đã sút chỉ ở ống quần. sản phẩm đẹp dày dặn nhưng mới mua về đã bị sút chỉ. [SEP] đường may gia công chỉ may,0
467,"quần vải dày dặn, giao hàng nhanh, hôm qua đặt hôm nay có hàng lun nha😉",chat_lieu,quần vải dày dặn,2,positive,"quần vải dày dặn, giao hàng nhanh, hôm qua đặt hôm nay có hàng lun nha😉 [SEP] vải chất liệu vải thun cotton jean kaki",2
80,fom rất chán mua theo bảng cỡ 28 mặc đã bơi trong quần. hỏi lại cửa hàng thì cửa hàng bảo mua kích cỡ 29. chắc mua kích cỡ 29 thì 80 câm mới mặc vừa,kich_co, mặc đã bơi trong quần,0,negative,fom rất chán mua theo bảng cỡ 28 mặc đã bơi trong quần. hỏi lại cửa hàng thì cửa hàng bảo mua kích cỡ 29. chắc mua kích cỡ 29 thì 80 câm mới mặc vừa [SEP] size kích cỡ rộng chật ngắn dài,0
383,mua lần đầu thì rất tốt lần này là thứ 2 mà thất vọng khoá quần bị tuột ra ngoài gồi phải đem đi sửa nữa 🥲,gia_cong, khoá quần bị tuột ra ngoài,0,negative,mua lần đầu thì rất tốt lần này là thứ 2 mà thất vọng khoá quần bị tuột ra ngoài gồi phải đem đi sửa nữa 🥲 [SEP] đường may gia công chỉ may,0
223,bỏ 160k về để nhận 1 cái quần mặc 2 lần rách đ . lúc sáng mặc đi làm thấy ai cũng nhìn nên thấy lạ lạ nhìn lại cái quần thì rách 1 đường dài . chưa bao giờ mua đồ gặp tình trạng này . quần tây mua ngoài chợ 100k cũng chả đến nổi . lần đầu mua cửa hàng này cũng như lần cuối . ai định mua thì nên xem xét lại . theo mình thấy không bằng cái quần ngoài chợ,gia_ca,bỏ 160k về để nhận 1 cái quần mặc 2 lần rách đ,0,negative,bỏ 160k về để nhận 1 cái quần mặc 2 lần rách đ . lúc sáng mặc đi làm thấy ai cũng nhìn nên thấy lạ lạ nhìn lại cái quần thì rách 1 đường dài . chưa bao giờ mua đồ gặp tình trạng này . quần tây mua ngoài chợ 100k cũng chả đến nổi . lần đầu mua cửa hàng này cũng như lần cuối . ai định mua thì nên xem xét lại . theo mình thấy không bằng cái quần ngoài chợ [SEP] giá giá tiền mắc rẻ,0
495,quần kích cỡ to nhất nhưng cảm giác không đúng kích cỡ cho lắm: mình mua cho m8 nhưng nhận quần về chui thử vào thì 1 đứa m55 cũng vừa chiều dài ống. vậy các bạn cao tí nữa mặc là thành quần lửng. áo sơ mi mua cùng chỗ chất khá đẹp tuy nhiên vẫn bị bé nếu so với các kích cỡ tương tự từ các brand khác:,kich_co, không đúng kích cỡ cho lắm,0,negative,quần kích cỡ to nhất nhưng cảm giác không đúng kích cỡ cho lắm: mình mua cho m8 nhưng nhận quần về chui thử vào thì 1 đứa m55 cũng vừa chiều dài ống. vậy các bạn cao tí nữa mặc là thành quần lửng. áo sơ mi mua cùng chỗ chất khá đẹp tuy nhiên vẫn bị bé nếu so với các kích cỡ tương tự từ các brand khác: [SEP] size kích cỡ rộng chật ngắn dài,0
232,"mua màu đen gửi màu ghi xám , giao hàng thì lâu ... chịu",giao_hang,giao hàng thì lâu,0,negative,"mua màu đen gửi màu ghi xám , giao hàng thì lâu ... chịu [SEP] ship giao hàng vận chuyển giao lâu",0
540,mặc đẹp vừa nhưng giặt 2 lần chỉ bục toè loe . chán,do_ben,giặt 2 lần chỉ bục toè loe . chán,0,negative,mặc đẹp vừa nhưng giặt 2 lần chỉ bục toè loe . chán [SEP] độ bền bền rách bung hỏng,0
543,"kích cỡ 30 rộng phần eo  mình mặc mà bị tuột không à, mà lỡ xé mác rồi nên hong trả hàng được. ai eo nhỏ thì nên đặt lùi 1 kích cỡ nha. quần đứng kiểu dáng",kich_co,kích cỡ 30 rộng phần eo  mình mặc mà bị tuột,0,negative,"kích cỡ 30 rộng phần eo  mình mặc mà bị tuột không à, mà lỡ xé mác rồi nên hong trả hàng được. ai eo nhỏ thì nên đặt lùi 1 kích cỡ nha. quần đứng kiểu dáng [SEP] size kích cỡ rộng chật ngắn dài",0
385,"quần phải nói là đẹp rất chất vải mịn, co dãn tốt sờ thích, cạp quần chắc chắn dày dặn, miệng túi quần may dày chắc không lo bị rách nha, kích cỡ của cửa hàng khá chuẩn rồi, vừa mua của cửa hàng 1 cái nhận xong thấy ưng thích rất đặt thêm cái nữa: , đáng đồng tiền bỏ ra rất trời, sẽ ủng hộ khi có dịp khác, rcm mọi người mua nha, cửa hàng uy tín, 5 sao không nói nhiều:",gia_cong," cạp quần chắc chắn dày dặn, miệng túi quần may dày chắc không lo bị rách nha",2,positive,"quần phải nói là đẹp rất chất vải mịn, co dãn tốt sờ thích, cạp quần chắc chắn dày dặn, miệng túi quần may dày chắc không lo bị rách nha, kích cỡ của cửa hàng khá chuẩn rồi, vừa mua của cửa hàng 1 cái nhận xong thấy ưng thích rất đặt thêm cái nữa: , đáng đồng tiền bỏ ra rất trời, sẽ ủng hộ khi có dịp khác, rcm mọi người mua nha, cửa hàng uy tín, 5 sao không nói nhiều: [SEP] đường may gia công chỉ may",2
485,kích cỡ 31 hơi rộng với mình quần giặt thấy hơi xù cạp có dải polime giữ kiểu dáng nhma quần mình dảu này bị nhăn mặc bị khó chịu còn lại thì tốt,do_ben, giặt thấy hơi xù cạp có dải polime,0,negative,kích cỡ 31 hơi rộng với mình quần giặt thấy hơi xù cạp có dải polime giữ kiểu dáng nhma quần mình dảu này bị nhăn mặc bị khó chịu còn lại thì tốt [SEP] độ bền bền rách bung hỏng,0
211,"mình đánh giá để mọi người biết để mua và suy nghĩ nha quần kích cỡ không được chuẩn cho lắm , cùng 1 kích cỡ mà màu ghi nhỏ hơn và ngắn hơn quần mày đen, khóa của quần rất dổm, nhìn là biết loại khóa rẻ tiền chắc tầm 1k, còn ống quần thì khống đúng với bảng kích cỡ cửa hàng đăng, ống quần kích cỡ 29 chỉ có 15.5cm nhé mọi người. quần không dài cho lắm khá là ngắn, chất vải khá ổn áp",gia_cong,"khóa của quần rất dổm, nhìn là biết loại khóa rẻ tiền chắc tầm 1k",0,negative,"mình đánh giá để mọi người biết để mua và suy nghĩ nha quần kích cỡ không được chuẩn cho lắm , cùng 1 kích cỡ mà màu ghi nhỏ hơn và ngắn hơn quần mày đen, khóa của quần rất dổm, nhìn là biết loại khóa rẻ tiền chắc tầm 1k, còn ống quần thì khống đúng với bảng kích cỡ cửa hàng đăng, ống quần kích cỡ 29 chỉ có 15.5cm nhé mọi người. quần không dài cho lắm khá là ngắn, chất vải khá ổn áp [SEP] đường may gia công chỉ may",0
365,"không giống với hình ảnh, vải xấu",uy_tin_cua_hang,không giống với hình ảnh,0,negative,"không giống với hình ảnh, vải xấu [SEP] uy tín shop cửa hàng đáng tin",0
50,hàng chất lượng nhưng mà hơi ngắn xíu,chat_luong,hàng chất lượng,2,positive,hàng chất lượng nhưng mà hơi ngắn xíu [SEP] chất lượng tốt xấu thất vọng hài lòng,2
97,"rất rộng so với bảng kích cỡ kiểu dáng quần không đẹp , nhiều chỉ thừa",kich_co,rất rộng so với bảng kích cỡ ,0,negative,"rất rộng so với bảng kích cỡ kiểu dáng quần không đẹp , nhiều chỉ thừa [SEP] size kích cỡ rộng chật ngắn dài",0
160,muaa ở cửa hàng hai lầnnn rồiii mà lần nào cũng rất lâuuu sp thì tạm ổnn do đường may nên làm dáng qần hơii kì,kieu_dang,nên làm dáng qần hơii kì,0,negative,muaa ở cửa hàng hai lầnnn rồiii mà lần nào cũng rất lâuuu sp thì tạm ổnn do đường may nên làm dáng qần hơii kì [SEP] kiểu dáng form thiết kế mẫu,0
206,tôi đã mua 1 lần ở đây màu đen khá hài lòng. quần đen là không xếp li. nhưng quần mình nhận lại có xếp ly. quần đen kích cỡ 29 mình mặt vừa. nhưng ghi xám 29 mình không mặc vừa.,chat_luong,tôi đã mua 1 lần ở đây màu đen khá hài lòng,2,positive,tôi đã mua 1 lần ở đây màu đen khá hài lòng. quần đen là không xếp li. nhưng quần mình nhận lại có xếp ly. quần đen kích cỡ 29 mình mặt vừa. nhưng ghi xám 29 mình không mặc vừa. [SEP] chất lượng tốt xấu thất vọng hài lòng,2
314,quần mặc vừa kích cỡ vải tốt nhưng mình đặt 2 cái cửa hàng chỉ giao 1,chat_lieu, vải tốt ,2,positive,quần mặc vừa kích cỡ vải tốt nhưng mình đặt 2 cái cửa hàng chỉ giao 1 [SEP] vải chất liệu vải thun cotton jean kaki,2
679,"quần siu đẹp đường may đẹp không có chỉ thừa, nhìn như này không nghĩ là giá rẻ vậy luôn, giao hàng cũng khá nhanh và đóng gói cẩn thận",chat_luong,quần siu đẹ,2,positive,"quần siu đẹp đường may đẹp không có chỉ thừa, nhìn như này không nghĩ là giá rẻ vậy luôn, giao hàng cũng khá nhanh và đóng gói cẩn thận [SEP] chất lượng tốt xấu thất vọng hài lòng",2
509,quần áo đẹp nhưng cách chăm sóc khách hàng kém. tất nhắn tin 2 lần cho cửa hàng bảo lấy tất trắng mà 2 lần gửi tổng 10 đôi tất đen.,cham_soc_khach_hang, chăm sóc khách hàng kém,0,negative,quần áo đẹp nhưng cách chăm sóc khách hàng kém. tất nhắn tin 2 lần cho cửa hàng bảo lấy tất trắng mà 2 lần gửi tổng 10 đôi tất đen. [SEP] chăm sóc khách hàng tư vấn phản hồi rep tin nhắn hỗ trợ,0
246,"cái đầu tiên mua tốt , qua cái thứ 2 thì rất nhăn như cái nùi giẻ , khuy quần thì cắt ra sẳn ... y như lấy hàng đỗi trả khách trước đem giao cho mình .",chat_luong,cái đầu tiên mua tốt,2,positive,"cái đầu tiên mua tốt , qua cái thứ 2 thì rất nhăn như cái nùi giẻ , khuy quần thì cắt ra sẳn ... y như lấy hàng đỗi trả khách trước đem giao cho mình . [SEP] chất lượng tốt xấu thất vọng hài lòng",2
485,kích cỡ 31 hơi rộng với mình quần giặt thấy hơi xù cạp có dải polime giữ kiểu dáng nhma quần mình dảu này bị nhăn mặc bị khó chịu còn lại thì tốt,kich_co,kích cỡ 31 hơi rộng ,0,negative,kích cỡ 31 hơi rộng với mình quần giặt thấy hơi xù cạp có dải polime giữ kiểu dáng nhma quần mình dảu này bị nhăn mặc bị khó chịu còn lại thì tốt [SEP] size kích cỡ rộng chật ngắn dài,0
643,"hàng đẹp giao hàng nhanh, rẻ, đúng với mô tả cửa hàng cửa hàng tư vấn nhiệt tình",chat_luong,hàng đẹp,2,positive,"hàng đẹp giao hàng nhanh, rẻ, đúng với mô tả cửa hàng cửa hàng tư vấn nhiệt tình [SEP] chất lượng tốt xấu thất vọng hài lòng",2
229,"cửa hàng gửi đơn quần thì nhanh, sp đẹp hợp với giá tiền cũng đặt 1 đơn áo của cửa hàng mà hơn chục ngày rồi trên hệ thống vẫn báo lấy hàng không thành công 🤔 đơn quần mình đặt sau đơn áo nhé",chat_luong, sp đẹp hợp với giá tiền ,2,positive,"cửa hàng gửi đơn quần thì nhanh, sp đẹp hợp với giá tiền cũng đặt 1 đơn áo của cửa hàng mà hơn chục ngày rồi trên hệ thống vẫn báo lấy hàng không thành công 🤔 đơn quần mình đặt sau đơn áo nhé [SEP] chất lượng tốt xấu thất vọng hài lòng",2
503,giao đúng mẫu và kích cỡ đóng gói tốt đã mua nhìu lần tốt nha vải và phom đẹp giá săn sale rất tốt luôn mọi người nên mua nha mình sẽ ủng hộ cửa hàng khi cần nữa nha thank cửa hàng nhìu nha,giao_hang,giao đúng mẫu ,2,positive,giao đúng mẫu và kích cỡ đóng gói tốt đã mua nhìu lần tốt nha vải và phom đẹp giá săn sale rất tốt luôn mọi người nên mua nha mình sẽ ủng hộ cửa hàng khi cần nữa nha thank cửa hàng nhìu nha [SEP] ship giao hàng vận chuyển giao lâu,2
29,tư vấn đổi size mà không đổi là seo dị,cham_soc_khach_hang,tư vấn đổi size mà không đổi,0,negative,tư vấn đổi size mà không đổi là seo dị [SEP] chăm sóc khách hàng tư vấn phản hồi rep tin nhắn hỗ trợ,0
